term,freq_clickbait,freq_nonclickbait,p_clickbait,p_nonclickbait,log_odds,dominance,ratio_cb_non
rodriguez,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
terpa,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
tiffany,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
maling,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
laki,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
renang,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
kode,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
kalijaga,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
bayang,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
citata,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
ketombe,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
royal,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
altis,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
crack,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
umi,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
sapa,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
kemal,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
reborn,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
sarjana,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
tur,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
kolam,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
sugigi,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
mangkir,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
teco,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
pansos,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
tunang,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
ajun,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
iwan,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
misteri,6,2,0.00010341414410022308,3.662109375e-05,1.038117336497916,6.679305035022309e-05,2.3333333333333335
jelas,57,24,0.0008568600511161341,0.00030517578125,1.0323866617889308,0.0005516842698661341,2.32
ahmad,57,24,0.0008568600511161341,0.00030517578125,1.0323866617889308,0.0005516842698661341,2.32
mirzani,45,19,0.0006795786612300374,0.000244140625,1.0237285990458163,0.00043543803623003743,2.3
sorot,47,20,0.0007091255595443869,0.00025634765625,1.0174980492951802,0.00045277790329438684,2.2857142857142856
jawab,49,21,0.0007386724578587363,0.0002685546875,1.0118000281805424,0.00047011777035873626,2.272727272727273
nasib,17,7,0.00026592208482914504,9.765625e-05,1.001749692327041,0.00016826583482914504,2.25
sukanto,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
ribut,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
james,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
joon,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
geram,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
alibaba,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
note,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
bieber,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
nekat,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
perwira,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
seventeen,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
staf,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
tragedi,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
sentil,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
bmw,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
ikon,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
stm,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
event,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
syahputra,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
anang,8,3,0.00013296104241457252,4.8828125e-05,1.001749692327041,8.413291741457252e-05,2.25
paling,57,25,0.0008568600511161341,0.0003173828125,0.9931659486356496,0.000539477238616134,2.230769230769231
singgung,19,8,0.0002954689831434945,0.00010986328125,0.9893271723284839,0.00018560570189349453,2.2222222222222223
mewah,30,13,0.00045797692387241647,0.0001708984375,0.9857493509805999,0.0002870784863724165,2.2142857142857144
pakai,120,54,0.0017875873480181419,0.00067138671875,0.9792768364749823,0.0011162006292681419,2.2
murah,21,9,0.00032501588145784395,0.0001220703125,0.9792768364749823,0.00020294556895784395,2.2
tulis,21,9,0.00032501588145784395,0.0001220703125,0.9792768364749823,0.00020294556895784395,2.2
kaya,21,9,0.00032501588145784395,0.0001220703125,0.9792768364749823,0.00020294556895784395,2.2
baldwin,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
indonesian,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
gemuk,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
gelandang,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
deddy,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
awet,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
corbuzier,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
mualaf,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
zaskia,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
sumpah,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
marak,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
hailey,10,4,0.00016250794072892197,6.103515625e-05,0.9792768364749823,0.00010147278447892197,2.2
selalu,23,10,0.00035456277977219343,0.00013427734375,0.9709780336602872,0.00022028543602219342,2.1818181818181817
cium,23,10,0.00035456277977219343,0.00013427734375,0.9709780336602872,0.00022028543602219342,2.1818181818181817
dhani,23,10,0.00035456277977219343,0.00013427734375,0.9709780336602872,0.00022028543602219342,2.1818181818181817
ricardo,12,5,0.00019205483904327143,7.32421875e-05,0.964009364344194,0.00011881265154327143,2.1666666666666665
tirta,12,5,0.00019205483904327143,7.32421875e-05,0.964009364344194,0.00011881265154327143,2.1666666666666665
estianty,12,5,0.00019205483904327143,7.32421875e-05,0.964009364344194,0.00011881265154327143,2.1666666666666665
seksual,12,5,0.00019205483904327143,7.32421875e-05,0.964009364344194,0.00011881265154327143,2.1666666666666665
mertua,12,5,0.00019205483904327143,7.32421875e-05,0.964009364344194,0.00011881265154327143,2.1666666666666665
dream,12,5,0.00019205483904327143,7.32421875e-05,0.964009364344194,0.00011881265154327143,2.1666666666666665
konfirmasi,12,5,0.00019205483904327143,7.32421875e-05,0.964009364344194,0.00011881265154327143,2.1666666666666665
ayah,27,12,0.00041365657640089233,0.00015869140625,0.9580746288243794,0.0002549651701508923,2.1538461538461537
dokter,27,12,0.00041365657640089233,0.00015869140625,0.9580746288243794,0.0002549651701508923,2.1538461538461537
debut,27,12,0.00041365657640089233,0.00015869140625,0.9580746288243794,0.0002549651701508923,2.1538461538461537
keliling,14,6,0.00022160173735762088,8.544921875e-05,0.9529595281576091,0.00013615251860762088,2.142857142857143
sepatu,14,6,0.00022160173735762088,8.544921875e-05,0.9529595281576091,0.00013615251860762088,2.142857142857143
sukses,63,29,0.0009455007460591825,0.0003662109375,0.9485051778082288,0.0005792898085591825,2.1333333333333333
biasa,31,14,0.00047275037302959124,0.00018310546875,0.9485051778082288,0.00028964490427959124,2.1333333333333333
versi,16,7,0.00025114863567197033,9.765625e-05,0.9445912784870923,0.00015349238567197033,2.125
curiga,16,7,0.00025114863567197033,9.765625e-05,0.9445912784870923,0.00015349238567197033,2.125
nomor,16,7,0.00025114863567197033,9.765625e-05,0.9445912784870923,0.00015349238567197033,2.125
meghan,16,7,0.00025114863567197033,9.765625e-05,0.9445912784870923,0.00015349238567197033,2.125
pesan,56,26,0.0008420866019589594,0.00032958984375,0.9380338779409334,0.0005124967582089594,2.111111111111111
konsumsi,18,8,0.0002806955339863198,0.00010986328125,0.9380338779409334,0.00017083225273631982,2.111111111111111
aja,20,9,0.00031024243230066924,0.0001220703125,0.9327568208400896,0.00018817211980066924,2.1
dulu,20,9,0.00031024243230066924,0.0001220703125,0.9327568208400896,0.00018817211980066924,2.1
kaget,22,10,0.0003397893306150187,0.00013427734375,0.9284184192414914,0.0002055119868650187,2.090909090909091
nichol,22,10,0.0003397893306150187,0.00013427734375,0.9284184192414914,0.0002055119868650187,2.090909090909091
setia,24,11,0.00036933622892936814,0.000146484375,0.9247886511909128,0.00022285185392936815,2.0833333333333335
rahasia,24,11,0.00036933622892936814,0.000146484375,0.9247886511909128,0.00022285185392936815,2.0833333333333335
nikah,76,36,0.0011375555851024538,0.00045166015625,0.9237069853201716,0.0006858954288524538,2.081081081081081
puji,53,25,0.0007977662544874351,0.0003173828125,0.9217069846535044,0.0004803834419874351,2.076923076923077
badan,26,12,0.00039888312724371757,0.00015869140625,0.9217069846535044,0.00024019172099371756,2.076923076923077
mu,32,15,0.00048752382218676595,0.0001953125,0.9147383153374112,0.00029221132218676594,2.0625
lihat,69,33,0.0010341414410022308,0.0004150390625,0.9129541935439097,0.0006191023785022307,2.0588235294117645
mau,65,32,0.0009750476443735319,0.00040283203125,0.8839666566706575,0.0005722156131235319,2.0
si,23,11,0.00035456277977219343,0.000146484375,0.8839666566706575,0.00020807840477219343,2.0
meni,19,9,0.0002954689831434945,0.0001220703125,0.8839666566706575,0.00017339867064349452,2.0
asisten,13,6,0.00020682828820044617,8.544921875e-05,0.8839666566706575,0.00012137906945044617,2.0
aktor,13,6,0.00020682828820044617,8.544921875e-05,0.8839666566706575,0.00012137906945044617,2.0
enak,13,6,0.00020682828820044617,8.544921875e-05,0.8839666566706575,0.00012137906945044617,2.0
seung,11,5,0.00017728138988609671,7.32421875e-05,0.8839666566706575,0.00010403920238609672,2.0
melaney,11,5,0.00017728138988609671,7.32421875e-05,0.8839666566706575,0.00010403920238609672,2.0
berani,11,5,0.00017728138988609671,7.32421875e-05,0.8839666566706575,0.00010403920238609672,2.0
junior,11,5,0.00017728138988609671,7.32421875e-05,0.8839666566706575,0.00010403920238609672,2.0
joker,11,5,0.00017728138988609671,7.32421875e-05,0.8839666566706575,0.00010403920238609672,2.0
cpns,11,5,0.00017728138988609671,7.32421875e-05,0.8839666566706575,0.00010403920238609672,2.0
fitur,11,5,0.00017728138988609671,7.32421875e-05,0.8839666566706575,0.00010403920238609672,2.0
entertainment,9,4,0.00014773449157174726,6.103515625e-05,0.8839666566706575,8.669933532174726e-05,2.0
gunawan,9,4,0.00014773449157174726,6.103515625e-05,0.8839666566706575,8.669933532174726e-05,2.0
selebriti,9,4,0.00014773449157174726,6.103515625e-05,0.8839666566706575,8.669933532174726e-05,2.0
pipi,9,4,0.00014773449157174726,6.103515625e-05,0.8839666566706575,8.669933532174726e-05,2.0
bioskop,9,4,0.00014773449157174726,6.103515625e-05,0.8839666566706575,8.669933532174726e-05,2.0
justin,9,4,0.00014773449157174726,6.103515625e-05,0.8839666566706575,8.669933532174726e-05,2.0
sarap,9,4,0.00014773449157174726,6.103515625e-05,0.8839666566706575,8.669933532174726e-05,2.0
transparan,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
merek,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
tega,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
enggak,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
siksa,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
armand,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
formasi,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
juluk,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
rel,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
tertawa,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
baim,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
kate,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
ari,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
update,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
masakan,7,3,0.00011818759325739781,4.8828125e-05,0.8839666566706575,6.93594682573978e-05,2.0
goyang,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
serial,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
we,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
lelah,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
nasa,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
gairah,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
skandal,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
pasrah,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
monsta,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
tilik,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
richard,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
intai,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
move,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
mr,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
batman,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
kyung,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
franda,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
txt,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
didi,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
glenn,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
denada,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
alberts,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
rias,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
hybrid,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
pelat,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
kacau,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
titip,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
cekam,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
geng,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
beauty,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
ezechiel,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
raline,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
lembut,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
kado,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
jemput,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
sony,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
restoran,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
rafiq,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
wenger,5,2,8.864069494304836e-05,3.662109375e-05,0.8839666566706575,5.201960119304836e-05,2.0
misi,3,1,5.9093796628698905e-05,2.44140625e-05,0.8839666566706575,3.46797341286989e-05,2.0
irlandia,3,1,5.9093796628698905e-05,2.44140625e-05,0.8839666566706575,3.46797341286989e-05,2.0
spoiler,3,1,5.9093796628698905e-05,2.44140625e-05,0.8839666566706575,3.46797341286989e-05,2.0
juanda,3,1,5.9093796628698905e-05,2.44140625e-05,0.8839666566706575,3.46797341286989e-05,2.0
rahang,3,1,5.9093796628698905e-05,2.44140625e-05,0.8839666566706575,3.46797341286989e-05,2.0
benz,3,1,5.9093796628698905e-05,2.44140625e-05,0.8839666566706575,3.46797341286989e-05,2.0
cakap,3,1,5.9093796628698905e-05,2.44140625e-05,0.8839666566706575,3.46797341286989e-05,2.0
